Artist,Spotify_Artist,Track,Track_ID
Gucci Mane Featuring Slim Jxmmi & Young Dolph,Gucci Mane,Stunting Ain't Nuthin,17DjWsC0G9YQtAiepG3c5v
Walker Hayes,Walker Hayes,You Broke Up With Me,5jZF1nvKORdaHNjNNMRbFl
Becky G Featuring Bad Bunny,Becky G,Mayores,7JNh1cfm0eXjqFVOzKLyau
Garth Brooks,Garth Brooks,Ask Me How I Know,7hyltBes6TarxRjMCvrCAA
Taylor Swift,Taylor Swift,Gorgeous,1ZY1PqizIl78geGM4xWlEA
Future & Young Thug Featuring Offset,Future,Patek Water,7r6LNJT2LqpLpEyZQJPygt
Bebe Rexha & Florida Georgia Line,Bebe Rexha,Meant To Be,7iDa6hUg2VgEL1o1HjmfBn
Future & Young Thug,Future,No Cap,06Gyf2pFDVmN5K8XAawG96
Future,Future,Feed Me Dope,3lyeSiAIdLoZUHhV8psOTI
Future & Young Thug,Future,All Da Smoke,1wWRtPIKD7ZNvtsrzLyTev
Post Malone,Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC
Selena Gomez X Marshmello,Selena Gomez X Marshmello,Wolves,0tBbt8CrmxbjRP0pueQkyU
Future,Future,4 Da Gang,3IJ6BBFLD2I2CH3hHFQj3O
Liam Payne,Liam Payne,Bedroom Floor,6IuVmxZtP3h5wvErFpDcVR
Future & Young Thug,Future,Three,7B2rgsfMqzDCwyChJn0TKr
"Migos, Nicki Minaj & Cardi B","Migos, Nicki Minaj",MotorSport,4wFjTWCunQFKtukqrNijEt
"21 Savage, Offset & Metro Boomin Featuring Travis Scott","21 Savage, Offset",Ghostface Killers,5u6vkDnOyaf8LsteDAj2ub
Offset & Metro Boomin,Offset,Ric Flair Drip,7sO5G9EABYOXQKNPNiE9NR
"21 Savage, Offset & Metro Boomin Featuring Quavo","21 Savage, Offset",Rap Saved Me,0tdCy39PgWN8LFWu34ORn3
21 Savage & Metro Boomin,21 Savage,My Choppa Hate N****s,not found
Devin Dawson,Devin Dawson,All On Me,2mfahQ0EaaZWq4cFNg6A1o
Taylor Swift,Taylor Swift,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme
N*E*R*D & Rihanna,N*E*R*D,Lemon,4nMb8pMRQ5d5pTDv0z4dqH
YBN Nahmir,YBN Nahmir,Rubbin Off The Paint,6V4KHt9xu4TPEnDFoBeacT
Maroon 5,Maroon 5,Wait,6AvfZXpbb6r35DfF7gHPRq
Big Sean & Metro Boomin Featuring 21 Savage,Big Sean,Pull Up N Wreck,7DuvVy7JfFgXwWlVzyyPys
"21 Savage, Offset & Metro Boomin","21 Savage, Offset",Mad Stalkers,6HR1z11h0ROUlWP4Kx8Z7G
Offset & Metro Boomin,Offset,Nightmare,7LAhKXDNWwq3CmnFP3UIOP
Eminem Featuring Beyonce,Eminem,Walk On Water,7CcoUAtUcYhUfBsmtn0ajO
6ix9ine,6ix9ine,Gummo,4HbiCvH1R7mVOJ7KY7JQBD
NAV Featuring Lil Uzi Vert,NAV,Wanted You,1Faq8G2y56A8fRv7HsLq25
Keith Urban,Keith Urban,Female,1t34UsQ634a233qysq6D6L
Lil Xan,Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug
G-Eazy,G-Eazy,The Plan,7fOPVfABNLg3sxtgXBhBdp
Famous Dex Featuring A$AP Rocky,Famous Dex,Pick It Up,3ncgNpxLoBQ65ABk4djDyd
Luis Fonsi & Demi Lovato,Luis Fonsi,Echame La Culpa,0sC6IrMzzAnhiEIK4puPBD
Lil Peep,Lil Peep,Awful Things,7Hr2XoaGpIMKbNXCZDZ3le
Taylor Swift Featuring Ed Sheeran & Future,Taylor Swift,End Game,2x0WlnmfG39ZuDmstl9xfX
"Machine Gun Kelly, X Ambassadors & Bebe Rexha","Machine Gun Kelly, X Ambassadors",Home,0OI7AFifLSoGzpb8bdBLLV
Tank,Tank,When We,2HWelwHQS4EdRqIycZOc3O
P!nk,P!nk,Beautiful Trauma,2DlIwu1iDTILEMXA7MUotn
YoungBoy Never Broke Again,YoungBoy Never Broke Again,No Smoke,57IRaiAB4hBZu3gnNVZC0v
Tim McGraw & Faith Hill,Tim McGraw,The Rest Of Our Life,19P6cJstaoQJHtHW3HOGcg
Old Dominion,Old Dominion,Written In The Sand,2A69wys3S9uiPSmn6UZWJn
Calvin Harris Featuring Kehlani & Lil Yachty,Calvin Harris,Faking It,0pJPdSVti6cTM1Q6xYGmcf
BTS Featuring Desiigner,BTS,MIC Drop,1u6kNDnuXECAK3WEYeSsn1
Kodak Black Featuring Lil Wayne,Kodak Black,Codeine Dreaming,4DTpngLjoHj5gFxEZFeD3J
"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian","Farruko, Nicki Minaj, Bad Bunny, 21 Savage",Krippy Kush,038kavjqUaGIYZL5lYocvX
Kelsea Ballerini,Kelsea Ballerini,Legends,6vlxmQGwmlyp07YjkugV6K
Chloe Kohanski,Chloe Kohanski,Total Eclipse Of The Heart,1pFkLWesh2zpoFTs2g4SFt
Shakira Featuring Nicky Jam,Shakira,Perro Fiel,70lnL3QaSOIIyMa2X9aVRL
G-Eazy & Halsey,G-Eazy,Him & I,5k38wzpLb15YgncyWdTZE4
6ix9ine,6ix9ine,Kooda,0tYHqwTW4s6VuPWDSD7n7K
Yo Gotti,Yo Gotti,Juice,1psC5iHzQxaTMZ5dWGfM6I
Romeo Santos Featuring Nicky Jam & Daddy Yankee,Romeo Santos,Bella y Sensual,0ERbK7qVqveCaBWIiYCrl3
Thomas Rhett,Thomas Rhett,Marry Me,0OWZFobGSIW9GrSlQ9C5pc
Scotty McCreery,Scotty McCreery,Five More Minutes,3qTmB5HxP9ilJaiM6B1yuk
Natti Natasha x Ozuna,Natti Natasha x Ozuna,Criminal,6Za3190Sbw39BBC77WSS1C
Camila Cabello,Camila Cabello,Never Be The Same,4eWQlBRaTjPPUlzacqEeoQ
Big Sean & Metro Boomin Featuring Travis Scott,Big Sean,Go Legend,3wAI7MIQtTgwcRmwchPZBc
Trippie Redd Featuring Travis Scott,Trippie Redd,Dark Knight Dummo,3YeJXuRSNS5FYwOsDu44kD
Lil Baby,Lil Baby,My Dawg,7CEJH5Ed7FBbXF6CqBQPlJ
Migos & Marshmello,Migos,Danger,0nhVrTiCGiGRCoZOJiWzm1
Eminem,Eminem,Untouchable,6IvespQWGW4USXwexlVKDm
Cardi B Featuring 21 Savage,Cardi B,Bartier Cardi,0dIoGTQXDh1wVnhIiSyYEa
Eminem Featuring Ed Sheeran,Eminem,River,1cS0TgbR263ey9jn0MwD2s
Ozuna x Cardi B,Ozuna x Cardi B,La Modelo,2SbzdGpOKlH3HIAGTWTbwU
Huncho Jack Featuring Takeoff,Huncho Jack,Eye 2 Eye,4vwfOiyWxXeEdx4ejAJgdx
Huncho Jack,Huncho Jack,Modern Slavery,7J6bnDDitOwfelaJNixHhL
Imagine Dragons + Khalid,Imagine Dragons + Khalid,Thunder/Young Dumb & Broke (Medley),7ER7vcy7u2ajg5IV45WBFw
Huncho Jack,Huncho Jack,Black & Chinese,628Ueb4sRiXApObhcU9iPU
Quavo & Lil Yachty,Quavo,Ice Tray,not found
Huncho Jack Featuring Offset,Huncho Jack,Dubai Shit,6urLjX35oXXRYtcH1b3dCh
Huncho Jack,Huncho Jack,Huncho Jack,5vuiHi3QYbwcm1OKJOYnrf
Huncho Jack,Huncho Jack,Motorcycle Patches,7g7raxdQpiLZT7aOlib4S1
Huncho Jack,Huncho Jack,Saint,7foypmc7KZyU716Yv63BPe
Migos,Migos,Stir Fry,2UVbBKQOdFAekPTRsnkzcf
Bruno Mars & Cardi B,Bruno Mars,Finesse,3Vo4wInECJQuz9BIBMOu8i
WALK THE MOON,WALK THE MOON,One Foot,0iQ77tSa7ncj7zBPtVx6cU
Keala Settle & The Greatest Showman Ensemble,Keala Settle,This Is Me,45aBsnKRWUzhwbcqOJLwfe
Zac Efron & Zendaya,Zac Efron,Rewrite The Stars,65fpYBrI8o2cfrwf2US4gq
Loren Allred,Loren Allred,Never Enough,0Gl5s8IhMmQE5YQwM8Qx1J
Maluma X Nego do Borel,Maluma X Nego do Borel,Corazon,5cepAtqnEQ6yVG6088zMMu
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble","Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Show,4ylWMuGbMXNDgDd8lErEle
"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Sofi Tukker,Best Friend,1zEhH5BmSpKi1mRSIfBDOq
Justin Timberlake,Justin Timberlake,Filthy,1L3NV7VrCiuE8C5QlhdeQL
Kendrick Lamar & SZA,Kendrick Lamar,All The Stars,3GCdLUSnKSMJhs4Tj6CV3s
Liam Payne & Rita Ora,Liam Payne,For You (Fifty Shades Freed),66xn6tB8s3l8uhj02OGneE
Lil Skies Featuring Landon Cube,Lil Skies,Nowadays,2u7mxWSeoqTXndK5e08jMp
Clean Bandit Featuring Julia Michaels,Clean Bandit,I Miss You,0Ult84lvFuqNvbyXwyRQ58
Lil Skies Featuring Landon Cube,Lil Skies,Red Roses,3ZhTT6yjZwpPph5MIJ53XY
Carrie Underwood Featuring Ludacris,Carrie Underwood,The Champion,0stPNUkU1LZnvxIcfrKnEZ
"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie","6ix9ine, Fetty Wap",KEKE,14PlDNjNh3pXyHXzkhX8n5
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Outside Today,3sA7HKGzcKTVscdiTCrWpX
Troye Sivan,Troye Sivan,My My My!,4NiehSBQthimPzRsVeOgCT
Dan + Shay,Dan + Shay,Tequila,42fw0rxRO2xbesF6mJfd4Y
"Jay Rock, Kendrick Lamar, Future & James Blake","Jay Rock, Kendrick Lamar, Future",King's Dead,51rXHuKN8Loc4sUlKPODgH
Dua Lipa,Dua Lipa,IDGAF,76cy1WJvNGJTj78UqeA5zr
Enrique Iglesias Featuring Bad Bunny,Enrique Iglesias,El Bano,2vvdTrdryjsl8DmPIMDWZU
Drake,Drake,God's Plan,6DCZcSspjsKoFjzjrWoCdn
Drake,Drake,Diplomatic Immunity,4haJoBPbPj9QFKNpp9e8kx
Bazzi,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR
The Chainsmokers,The Chainsmokers,Sick Boy,58kZ9spgxmlEznXGu6FPdQ
Justin Timberlake,Justin Timberlake,Supplies,6jT85s2dZ55HBqjXYi2rfI
NF,NF,No Name,7hdw5gAGMyyn9z0XgfTv1j
Plies,Plies,Rock,0QVISdPWRllAmoDBG3DEHU
Justin Timberlake Featuring Chris Stapleton,Justin Timberlake,Say Something,09ts3GnICqYEU5PkQCpJK3
Migos Featuring Drake,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP
"Zedd, Maren Morris & Grey","Zedd, Maren Morris",The Middle,09IStsImFySgyp0pIQdqAc
Jason Aldean,Jason Aldean,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J
Migos,Migos,Narcos,0wbnC9AUenxp613TYaJsGK
Migos Featuring 21 Savage,Migos,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70
Migos Featuring Post Malone,Migos,Notice Me,3OnOomd79OjqSYHchCQ6ht
Migos,Migos,Supastars,7yt6eiZQCkVFEzwGp4Pbor
"Migos Featuring Travis Scott, Ty Dolla $ign & Big Sean",Migos,White Sand,2KokOIKdw4zZutDil85Ugh
Migos,Migos,Gang Gang,6RKkHI2fkmgZq7uQPPav8f
Rich The Kid Featuring Kendrick Lamar,Rich The Kid,New Freezer,2EgB4n6XyBsuNUbuarr4eG
Migos,Migos,Higher We Go (Intro),43dOwOq0mB4i6j4SpcSkqC
Migos,Migos,Auto Pilot,4Kw3CztmD15X1QGDnnHmLD
Migos,Migos,Emoji A Chain,0G9rmRmQDFk9O2tzZLyRkc
Ozuna & Romeo Santos,Ozuna,El Farsante,7uYgVgRSgqluZclLS7wpp4
Luke Bryan,Luke Bryan,Most People Are Good,79LAFAkR1ATb4iIQvZuCL0
Migos Featuring Gucci Mane,Migos,CC,35ffVv9x4mtzBh5rF1K9sP
The Weeknd & Kendrick Lamar,The Weeknd,Pray For Me,77UjLW8j5UAGAGVGhR5oUK
Justin Timberlake,Justin Timberlake,Man Of The Woods,4KTU5aa5s547f1JF5DImhF
Daddy Yankee,Daddy Yankee,Dura,1E61aXVcO25WAnh2Ov2Nst
Derez De'Shon,Derez De'Shon,Hardaway,25qhnRgAcImQWfaswqRkwN
Jacquees X Dej Loaf,Jacquees X Dej Loaf,At The Club,0NqZ65jPelNB13gzsvH2Ma
Brett Eldredge,Brett Eldredge,The Long Way,5vuMtXS5kQ7F0o9V9rG1dG
Jordan Davis,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6
Easton Corbin,Easton Corbin,A Girl Like You,3AsNVBJ7LHsltdu9490ZiS
BlocBoy JB Featuring Drake,BlocBoy JB,Look Alive,4qKcDkK6siZ7Jp1Jb4m0aL
"ScHoolboy Q, 2 Chainz & Saudi","ScHoolboy Q, 2 Chainz",X,4LmAnpjlhWTahvRkYR8xJa
Rich The Kid,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6
Khalid & Swae Lee,Khalid,The Ways,5jyyPsIGM2yqkZN9R3TmvN
SOB X RBE,SOB X RBE,Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA
Kendrick Lamar & Travis Scott,Kendrick Lamar,Big Shot,5cXg9IQS34FzLVdHhp7hu7
Marshmello & Anne-Marie,Marshmello,Friends,08bNPGLD8AhKpnnERrAc6G
Kendrick Lamar,Kendrick Lamar,Black Panther,5qN4HFkapdAOV94XPryVof
Lauv,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ
Khalid & Normani,Khalid,Love Lies,45Egmo7icyopuzJN0oMEdk
Daniel Caesar Featuring Kali Uchis,Daniel Caesar,Get You,7zFXmv6vqI4qOt4yGf3jYZ
Post Malone Featuring Ty Dolla $ign,Post Malone,Psycho,3swc6WTsr7rl9DqQKQA55C
Logic,Logic,44 More,3e7Y6sfFlIdBMJhX7wpqVO
6ix9ine,6ix9ine,Billy,5KhFaq45chTw8RGfWo8T8J
5 Seconds Of Summer,5 Seconds Of Summer,Want You Back,2vHfabj6nFebekTYODqntl
6ix9ine Featuring Tory Lanez & Young Thug,6ix9ine,RONDO,3p6JF5nt0bZOSgZRONNZp0
Blac Youngsta,Blac Youngsta,Booty,0FbSpY8RPxTRxi1Fpj9Dz9
High Valley,High Valley,She's With Me,2p2cCrOaNrIOLk5ArtlHy6
Cole Swindell,Cole Swindell,Break Up In The End,5Z19ylxppfnfdP4JH0u8oj
Janelle Monae,Janelle Monae,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH
XXXTENTACION,XXXTENTACION,Sad!,3ee8Jmje8o58CHK66QrVC2
"DJ Khaled Featuring JAY Z, Future & B",DJ Khaled,Top Off,1W6wxOOYyJyyok8fqYSZ3m
Logic & Marshmello,Logic,Everyday,4EAV2cKiqKP5UPZmY6dejk
Meghan Trainor,Meghan Trainor,No Excuses,7fCNUWi6uflDTQ08srxMZk
XXXTENTACION,XXXTENTACION,Changes,7AFASza1mXqntmGtbxXprO
Rae Sremmurd & Juicy J,Rae Sremmurd,Powerglide,1BuZAIO8WZpavWVbbq3Lci
Nicky Jam x J Balvin,Nicky Jam x J Balvin,X,5YUyW9opqNsMSEzzecZih1
Joyner Lucas & Chris Brown,Joyner Lucas,Stranger Things,34I0nBvoE0ZXmqbKiJ5BWS
Chris Brown,Chris Brown,Tempo,0709StHzSeXpdj2zmqF2o2
Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Jhene Aiko,Sativa,2pg2TiYo9Rb8KeB5JjP7jS
Blake Shelton,Blake Shelton,I Lived It,5slddJ629YcePvqD6Uyk8r
SZA,SZA,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs
Bad Wolves,Bad Wolves,Zombie,1vNoA9F5ASnlBISFekDmg3
Logic Featuring Wiz Khalifa,Logic,Indica Badu,0jqBo5RYn008f4ZY8kPewW
Logic,Logic,Contra,7u90MSvVyEjL0c8icaE7jl
Lil Yachty Featuring NBA YoungBoy,Lil Yachty,NBAYoungboat,6K2anECyrckidwf5wxS78Q
Logic,Logic,Overnight,3s3VVLE1kB7Xk2AoJKlGmr
Lil Yachty Featuring Trippie Redd,Lil Yachty,66,6tarvNiKnEjYMj1VZhlDqR
Logic,Logic,Midnight,1GtVGc1UYin3zpMUdNSSpM
Logic Featuring Big Sean,Logic,Wassup,5KVciTEfXvpcFHR3RFbtJy
Taylor Swift,Taylor Swift,Delicate,6NFyWDv5CjfwuzoCkw47Xf
Logic,Logic,Yuck,0D5CXSUx8GOCHSY8KWgi9h
Lil Yachty Featuring Ugly God,Lil Yachty,Boom!,2PsZsnqSMXt4oKi0xHVvgF
Logic,Logic,BoomTrap Protocol,4fZxGiES1FKbNqJPrI4L3s
Logic Featuring Young Sinatra,Logic,Warm It Up,3W4JFzOQdo5J2Wgt9DFg24
Lil Dicky Featuring Chris Brown,Lil Dicky,Freaky Friday,10Igtw8bSDyyFs7KIsKngZ
XXXTENTACION,XXXTENTACION,Moonlight,0JP9xo3adEtGSdUEISiszL
Lin-Manuel Miranda & Ben Platt,Lin-Manuel Miranda,Found / Tonight,not found
XXXTENTACION,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),4UKCKdYiLN6IMA5ZESUTL7
Shawn Mendes,Shawn Mendes,In My Blood,5Sb7ezm2KtV0E5TOOzOdRd
XXXTENTACION,XXXTENTACION,Numb,01TnVDiet1DFTsyWKUKovl
XXXTENTACION Featuring Joey Bada$$,XXXTENTACION,Infinity (888),7J2gyNghNTzl4EsLhXp01Q
Luke Combs,Luke Combs,One Number Away,4gB7HrYHbJVJ5RFOjxmoq4
Foster The People,Foster The People,Sit Next To Me,4BdGO1CaObRD4La9l5Zanz
XXXTENTACION,XXXTENTACION,Going Down!,7CkbRn6S0itJqcqn88AtSV
The Chainsmokers,The Chainsmokers,Everybody Hates Me,6ufrOaf4v6Qady6GiIpQ0s
Panic! At The Disco,Panic! At The Disco,Say Amen (Saturday Night),76vMKwFtdDDCLcM6zXybjB
Shawn Mendes X Zedd,Shawn Mendes X Zedd,Lost In Japan,575NJxNUVDqwJGdzBrlLbv
Famous Dex,Famous Dex,Japan,5PTG6rrL6EPFD9E2QMI2pl
Morgan Wallen Featuring Florida Georgia Line,Morgan Wallen,Up Down,3EWMoDIm6lzuR0zQKtuCJX
Darius Rucker,Darius Rucker,For The First Time,0LG2cFomCi8Fb664Lvr3Nu
Alice Merton,Alice Merton,No Roots,4CdfFYzaAJ0y0beKzmgJSn
The Weeknd,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN
Cardi B,Cardi B,Be Careful,1NJEjLZiUIzBFSM1UhooI6
The Weeknd,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo
The Weeknd,The Weeknd,Wasted Times,7DKS0rX27cCEPsK0R6tFWS
The Weeknd Featuring Gesaffelstein,The Weeknd,I Was Never There,1cKHdTo9u0ZymJdPGSh6nq
The Weeknd Featuring Gesaffelstein,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF
Queen Naija,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC
The Weeknd,The Weeknd,Privilege,0Nwar8rweBUyfyuoyjjUvk
Ella Mai,Ella Mai,Boo'd Up,0At2qAoaVjIwWNAqrscXli
"Tyler, The Creator","Tyler, The Creator",OKRA,74ZovzRxHBvCq5yIwe8boh
Chris Lane Featuring Tori Kelly,Chris Lane,Take Back Home Girl,0N9uZRrJQ3lO5TmInEjLxc
Dierks Bentley,Dierks Bentley,"Woman, Amen",3nBXOlFTADNvG9nkqy2O2W
2 Chainz Featuring YG & Offset,2 Chainz,Proud,365wwIjijQdlRJEjUWTidq
H.E.R.,H.E.R.,Focus,3tZs3nVjySLbL320lP4mvs
Drake,Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw
"Cardi B, Bad Bunny & J Balvin","Cardi B, Bad Bunny",I Like It,58q2HKrzhC3ozto2nDdN4z
Cardi B Featuring Migos,Cardi B,Drip,2qcG0nZ6S3zZV0UrkY5nFo
Cardi B Featuring SZA,Cardi B,I Do,1f5PNhkNgUpvDEeZfcIlO1
Cardi B Featuring Kehlani,Cardi B,Ring,5DfWF0jqMgZDCiu9zJENTA
Cardi B,Cardi B,Get Up 10,7p2ewixAShLpjDZrnzZK7c
Cardi B Featuring Chance The Rapper,Cardi B,Best Life,00B7TZ0Xawar6NZ00JFomN
Cardi B,Cardi B,Bickenhead,17Yq72h0p15OhCbZ5lJ5gd
Cardi B,Cardi B,Thru Your Phone,0pxb6k94gDSXmbT5hSM6xh
Cardi B & YG,Cardi B,She Bad,0CfmNX2TXk7yoJqHJiixnp
Cardi B,Cardi B,Money Bag,1vBeIXlzbAieGoDqInav5j
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Diamond Teeth Samurai,1k7KigfkZh2Xb6khqV1a0K
Calvin Harris & Dua Lipa,Calvin Harris,One Kiss,7ef4DlsgrMEH11cDZd32M6
A$AP Rocky Featuring Moby,A$AP Rocky,A$AP Forever,3oHkMCVJyOcjg5FhfLc2Rq
Nicki Minaj,Nicki Minaj,Barbie Tingz,2qsQ8eVDPmobZpvDxQCVQu
Kenny Chesney,Kenny Chesney,Get Along,6n6OQfBpCgzF9oEg8zhBN7
Nicki Minaj,Nicki Minaj,Chun-Li,1e4rwBPVI32vZtTJu7mJ4J
Halsey Featuring Big Sean & Stefflon Don,Halsey,Alone,3tbNT2X5tfMIVeUflYbZUZ
Lil Pump,Lil Pump,Esskeetit,44KKhCyI0BGS6LvVyDqJtH
Carrie Underwood,Carrie Underwood,Cry Pretty,7B9UAoGiN4iMCv4s40xoiM
Zayn,Zayn,Let Me,2cEmWBBlCfR9wWrY9JmTyt
Swae Lee Featuring Slim Jxmmi,Swae Lee,Guatemala,not found
Young Thug Featuring Nicki Minaj,Young Thug,Anybody,5I30ByMf5nhgbSokY1EZiN
6ix9ine,6ix9ine,Gotti,27oFpFktCq9JIXjJQRuv7a
Ariana Grande,Ariana Grande,No Tears Left To Cry,2qT1uLXPVPzGgFOx4jtEuo
J. Cole,J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ
J. Cole,J. Cole,Kevin's Heart,6tZ3b7ik1QDXFAZlXib0YZ
J. Cole,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI
J. Cole,J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5
J. Cole,J. Cole,Motiv8,1AT4xjNarTswd0UZ5FlmKF
J. Cole,J. Cole,1985 (Intro To The Fall Off),7EulRO07ZgchxqKUHb8Pvc
J. Cole Featuring kiLL edward,J. Cole,The Cut Off,3rFF7kSm5qBOOPs6ljFgPp
J. Cole,J. Cole,Brackets,5sWbwccBcyHsg5LEKWGZo9
Avicii,Avicii,Wake Me Up!,0nrRP2bk19rLc0orkWPQk2
J. Cole,J. Cole,Window Pain (Outro),5Lgqu1th1KqlG97OF2gWGe
J. Cole Featuring kiLL edward,J. Cole,Friends,6onwlDmIVKE8bBgyBRSuS0
J. Cole,J. Cole,Once An Addict (Interlude),0Px86mRlxdB3YqpK6KXWlr
J. Cole,J. Cole,Intro,7EulRO07ZgchxqKUHb8Pvc
"Khalid, Ty Dolla $ign & 6LACK","Khalid, Ty Dolla $ign",OTW,6Hgh47WXVKtXN5zGOu0hjI
Sugarland Featuring Taylor Swift,Sugarland,Babe,7fRruZ12gXGwBs0zXQ6e5V
"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny","Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna",Te Bote,not found
Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Pitbull x El Chombo x Karol G,Dame Tu Cosita,not found
David Lee Murphy & Kenny Chesney,David Lee Murphy,Everything's Gonna Be Alright,2NEBP8SXEqwZt2PRdPXXuy
Rae Sremmurd & Travis Scott,Rae Sremmurd,Close,1oUudyBYVGMIC8JXeIsFzq
Post Malone,Post Malone,Better Now,7dt6x5M1jzdTEt8oCbisTK
Post Malone,Post Malone,Paranoid,3fpVWegR6YOS1Yk5HSMYIq
Post Malone,Post Malone,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc
Post Malone Featuring Swae Lee,Post Malone,Spoil My Night,5VuxWXbt7XENQCtE9TzpTv
Post Malone Featuring Nicki Minaj,Post Malone,Ball For Me,6IaieqiCVvsNvEt6Y7yOFa
Post Malone,Post Malone,Stay,4H7WNRErSbONkM06blBoGc
Post Malone Featuring G-Eazy & YG,Post Malone,Same Bitches,688QpQAwqsLdBR6lr13wK1
Post Malone,Post Malone,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR
Post Malone,Post Malone,Over Now,09IOPhEh1OMe0HD9b36FJk
Post Malone,Post Malone,Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw
Post Malone,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r
Post Malone,Post Malone,Otherside,4qWCFTuNnmGNdY4egtb4ZY
Post Malone,Post Malone,Blame It On Me,1ZemPoaj7LBj1RAQrb89EC
Post Malone,Post Malone,Sugar Wraith,0MrRAUcB8AZiB9ue2VOBYe
Mason Ramsey,Mason Ramsey,Famous,1lasE4yXQmZ5mwWdGQGn8E
Post Malone,Post Malone,Jonestown (Interlude),0R6Jlsq25eZB3Wftpxi3oF
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Overdose,3A1BaBGT3HgzuDrV9pgX9v
Kanye West Featuring T.I.,Kanye West,Ye vs The People,69b0SDYOymaqYwm3la237H
Childish Gambino,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9
Travis Scott Featuring Lil Uzi Vert & Kanye West,Travis Scott,Watch,3DoBTwfr8yi2LN08SBpFkN
Luke Combs,Luke Combs,Beautiful Crazy,2rxQMGVafnNaRaXlRMWPde
Shawn Mendes Featuring Khalid,Shawn Mendes,Youth,1h0yImRPIVAjhhHeNVlTuC
Charlie Puth Featuring Kehlani,Charlie Puth,Done For Me,1lsBTdE6MGsKeZCD6llNu7
Bhad Bhabie Featuring Lil Yachty,Bhad Bhabie,Gucci Flip Flops,4GeGOnrbE57XjvzaPI2lY9
Brett Young,Brett Young,Mercy,2VIPU72L6tIR4w8J8ap6Kp
YoungBoy Never Broke Again,YoungBoy Never Broke Again,Preach,45RbAX2KxbPdNwUgeYA69j
Playboi Carti Featuring Lil Uzi Vert,Playboi Carti,Shoota,2BJSMvOGABRxokHKB0OI8i
Lil Baby & Drake,Lil Baby,Yes Indeed,6vN77lE9LK6HP2DewaN6HZ
Selena Gomez,Selena Gomez,Back To You,6uRS1jemhMi0zWyuNmrtNI
Juice WRLD,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR
Reik Featuring Ozuna & Wisin,Reik,Me Niego,4ggiDYAkJ7Yk8d5xOr7Xjo
Lil Skies,Lil Skies,Lust,7oJrVhiTPZGBXWPwhxjy9S
Juice WRLD,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1
BTS,BTS,Fake Love,0xa8vyNSdXOKku1Jkr74OA
Kevin Gates,Kevin Gates,Change Lanes,59XHPyb0MTMElZpkG0Wp69
Kris Wu,Kris Wu,Like That,4caEPudXQ1xDd1garjHPFv
Lil Baby,Lil Baby,Southside,5lf3ajySox32qFvGEf2TFM
Lil Baby Featuring Gunna & Lil Uzi Vert,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z
Kevin Gates,Kevin Gates,Let It Sing,090R9OdFMbQQksvwuXmNEY
